E:\DATA\IMG\center_2019_07_26_21_10_50_406.jpg, E:\DATA\IMG\left_2019_07_26_21_10_50_406.jpg, E:\DATA\IMG\right_2019_07_26_21_10_50_406.jpg, -0.3467827, 1, 0, 6.912819
E:\DATA\IMG\center_2019_07_26_21_10_50_510.jpg, E:\DATA\IMG\left_2019_07_26_21_10_50_510.jpg, E:\DATA\IMG\right_2019_07_26_21_10_50_510.jpg, -0.04874425, 1, 0, 8.049562
E:\DATA\IMG\center_2019_07_26_21_10_50_613.jpg, E:\DATA\IMG\left_2019_07_26_21_10_50_613.jpg, E:\DATA\IMG\right_2019_07_26_21_10_50_613.jpg, 0, 1, 0, 9.170353
E:\DATA\IMG\center_2019_07_26_21_10_50_715.jpg, E:\DATA\IMG\left_2019_07_26_21_10_50_715.jpg, E:\DATA\IMG\right_2019_07_26_21_10_50_715.jpg, 0, 1, 0, 10.2856
E:\DATA\IMG\center_2019_07_26_21_10_50_818.jpg, E:\DATA\IMG\left_2019_07_26_21_10_50_818.jpg, E:\DATA\IMG\right_2019_07_26_21_10_50_818.jpg, -0.3064366, 1, 0, 11.67813
E:\DATA\IMG\center_2019_07_26_21_10_50_922.jpg, E:\DATA\IMG\left_2019_07_26_21_10_50_922.jpg, E:\DATA\IMG\right_2019_07_26_21_10_50_922.jpg, -0.2054967, 1, 0, 12.46406
E:\DATA\IMG\center_2019_07_26_21_10_51_027.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_027.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_027.jpg, 0, 1, 0, 13.72868
E:\DATA\IMG\center_2019_07_26_21_10_51_127.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_127.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_127.jpg, 0, 1, 0, 14.81901
E:\DATA\IMG\center_2019_07_26_21_10_51_229.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_229.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_229.jpg, -0.1733188, 1, 0, 15.7647
E:\DATA\IMG\center_2019_07_26_21_10_51_333.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_333.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_333.jpg, -0.4748563, 1, 0, 16.8444
E:\DATA\IMG\center_2019_07_26_21_10_51_436.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_436.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_436.jpg, -0.2041805, 1, 0, 18.08477
E:\DATA\IMG\center_2019_07_26_21_10_51_538.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_538.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_538.jpg, 0, 1, 0, 18.95071
E:\DATA\IMG\center_2019_07_26_21_10_51_641.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_641.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_641.jpg, 0, 1, 0, 20.09361
E:\DATA\IMG\center_2019_07_26_21_10_51_743.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_743.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_743.jpg, 0, 1, 0, 21.00914
E:\DATA\IMG\center_2019_07_26_21_10_51_847.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_847.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_847.jpg, -0.1125777, 1, 0, 22.06372
E:\DATA\IMG\center_2019_07_26_21_10_51_948.jpg, E:\DATA\IMG\left_2019_07_26_21_10_51_948.jpg, E:\DATA\IMG\right_2019_07_26_21_10_51_948.jpg, -0.4155356, 1, 0, 22.92901
E:\DATA\IMG\center_2019_07_26_21_10_52_053.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_053.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_053.jpg, -0.08741945, 1, 0, 23.91702
E:\DATA\IMG\center_2019_07_26_21_10_52_159.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_159.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_159.jpg, 0, 1, 0, 25.06984
E:\DATA\IMG\center_2019_07_26_21_10_52_272.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_272.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_272.jpg, -0.0836078, 1, 0, 26.02435
E:\DATA\IMG\center_2019_07_26_21_10_52_374.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_374.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_374.jpg, -0.3531362, 1, 0, 26.86496
E:\DATA\IMG\center_2019_07_26_21_10_52_479.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_479.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_479.jpg, 0, 1, 0, 27.98009
E:\DATA\IMG\center_2019_07_26_21_10_52_580.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_580.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_580.jpg, -0.3030384, 1, 0, 28.88399
E:\DATA\IMG\center_2019_07_26_21_10_52_681.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_681.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_681.jpg, -0.5477722, 1, 0, 29.63074
E:\DATA\IMG\center_2019_07_26_21_10_52_783.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_783.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_783.jpg, -0.2528194, 1, 0, 30.19369
E:\DATA\IMG\center_2019_07_26_21_10_52_884.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_884.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_884.jpg, -0.2211932, 1, 0, 30.19187
E:\DATA\IMG\center_2019_07_26_21_10_52_989.jpg, E:\DATA\IMG\left_2019_07_26_21_10_52_989.jpg, E:\DATA\IMG\right_2019_07_26_21_10_52_989.jpg, -0.1610151, 1, 0, 30.19341
E:\DATA\IMG\center_2019_07_26_21_10_53_091.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_091.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_091.jpg, 0, 1, 0, 30.18913
E:\DATA\IMG\center_2019_07_26_21_10_53_197.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_197.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_197.jpg, 0, 1, 0, 30.19025
E:\DATA\IMG\center_2019_07_26_21_10_53_300.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_300.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_300.jpg, 0, 1, 0, 30.19029
E:\DATA\IMG\center_2019_07_26_21_10_53_401.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_401.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_401.jpg, 0, 1, 0, 30.19032
E:\DATA\IMG\center_2019_07_26_21_10_53_502.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_502.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_502.jpg, -0.290918, 1, 0, 30.1692
E:\DATA\IMG\center_2019_07_26_21_10_53_608.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_608.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_608.jpg, -0.2300579, 1, 0, 30.18761
E:\DATA\IMG\center_2019_07_26_21_10_53_707.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_707.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_707.jpg, 0, 1, 0, 30.18773
E:\DATA\IMG\center_2019_07_26_21_10_53_811.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_811.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_811.jpg, 0, 1, 0, 30.19005
E:\DATA\IMG\center_2019_07_26_21_10_53_914.jpg, E:\DATA\IMG\left_2019_07_26_21_10_53_914.jpg, E:\DATA\IMG\right_2019_07_26_21_10_53_914.jpg, 0, 1, 0, 30.19026
E:\DATA\IMG\center_2019_07_26_21_10_54_018.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_018.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_018.jpg, 0, 1, 0, 30.19034
E:\DATA\IMG\center_2019_07_26_21_10_54_120.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_120.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_120.jpg, -0.2160357, 1, 0, 30.17814
E:\DATA\IMG\center_2019_07_26_21_10_54_223.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_223.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_223.jpg, 0, 1, 0, 30.189
E:\DATA\IMG\center_2019_07_26_21_10_54_328.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_328.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_328.jpg, 0, 1, 0, 30.19021
E:\DATA\IMG\center_2019_07_26_21_10_54_431.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_431.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_431.jpg, 0, 1, 0, 30.19067
E:\DATA\IMG\center_2019_07_26_21_10_54_532.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_532.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_532.jpg, 0, 1, 0, 30.19035
E:\DATA\IMG\center_2019_07_26_21_10_54_633.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_633.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_633.jpg, -0.08184072, 1, 0, 30.18875
E:\DATA\IMG\center_2019_07_26_21_10_54_737.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_737.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_737.jpg, -0.03827881, 1, 0, 30.19059
E:\DATA\IMG\center_2019_07_26_21_10_54_839.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_839.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_839.jpg, 0, 1, 0, 30.19016
E:\DATA\IMG\center_2019_07_26_21_10_54_942.jpg, E:\DATA\IMG\left_2019_07_26_21_10_54_942.jpg, E:\DATA\IMG\right_2019_07_26_21_10_54_942.jpg, 0, 1, 0, 30.19029
E:\DATA\IMG\center_2019_07_26_21_10_55_046.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_046.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_046.jpg, -0.01599774, 1, 0, 30.1898
E:\DATA\IMG\center_2019_07_26_21_10_55_149.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_149.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_149.jpg, -0.3208281, 1, 0, 30.16598
E:\DATA\IMG\center_2019_07_26_21_10_55_253.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_253.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_253.jpg, -0.08838684, 1, 0, 30.19155
E:\DATA\IMG\center_2019_07_26_21_10_55_354.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_354.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_354.jpg, 0, 1, 0, 30.18977
E:\DATA\IMG\center_2019_07_26_21_10_55_458.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_458.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_458.jpg, 0, 1, 0, 30.19027
E:\DATA\IMG\center_2019_07_26_21_10_55_559.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_559.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_559.jpg, -0.08380604, 1, 0, 30.18897
E:\DATA\IMG\center_2019_07_26_21_10_55_661.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_661.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_661.jpg, -0.2933024, 1, 0, 30.17104
E:\DATA\IMG\center_2019_07_26_21_10_55_763.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_763.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_763.jpg, -0.001739874, 1, 0, 30.18917
E:\DATA\IMG\center_2019_07_26_21_10_55_864.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_864.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_864.jpg, 0, 1, 0, 30.18999
E:\DATA\IMG\center_2019_07_26_21_10_55_968.jpg, E:\DATA\IMG\left_2019_07_26_21_10_55_968.jpg, E:\DATA\IMG\right_2019_07_26_21_10_55_968.jpg, 0, 1, 0, 30.1902
E:\DATA\IMG\center_2019_07_26_21_10_56_070.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_070.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_070.jpg, -0.2772979, 1, 0, 30.17244
E:\DATA\IMG\center_2019_07_26_21_10_56_172.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_172.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_172.jpg, 0, 1, 0, 30.18946
E:\DATA\IMG\center_2019_07_26_21_10_56_272.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_272.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_272.jpg, 0, 1, 0, 30.19013
E:\DATA\IMG\center_2019_07_26_21_10_56_376.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_376.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_376.jpg, 0, 1, 0, 30.19032
E:\DATA\IMG\center_2019_07_26_21_10_56_477.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_477.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_477.jpg, 0, 1, 0, 30.19031
E:\DATA\IMG\center_2019_07_26_21_10_56_582.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_582.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_582.jpg, -0.04829905, 1, 0, 30.18976
E:\DATA\IMG\center_2019_07_26_21_10_56_686.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_686.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_686.jpg, -0.04900813, 1, 0, 30.19057
E:\DATA\IMG\center_2019_07_26_21_10_56_789.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_789.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_789.jpg, 0, 1, 0, 30.1902
E:\DATA\IMG\center_2019_07_26_21_10_56_893.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_893.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_893.jpg, 0, 1, 0, 30.19024
E:\DATA\IMG\center_2019_07_26_21_10_56_997.jpg, E:\DATA\IMG\left_2019_07_26_21_10_56_997.jpg, E:\DATA\IMG\right_2019_07_26_21_10_56_997.jpg, 0, 1, 0, 30.1903
E:\DATA\IMG\center_2019_07_26_21_10_57_098.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_098.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_098.jpg, -0.3025218, 1, 0, 30.16846
E:\DATA\IMG\center_2019_07_26_21_10_57_202.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_202.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_202.jpg, -0.003376674, 1, 0, 30.18937
E:\DATA\IMG\center_2019_07_26_21_10_57_306.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_306.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_306.jpg, 0, 1, 0, 30.19004
E:\DATA\IMG\center_2019_07_26_21_10_57_409.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_409.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_409.jpg, 0, 1, 0, 30.19027
E:\DATA\IMG\center_2019_07_26_21_10_57_510.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_510.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_510.jpg, -0.3020552, 1, 0, 30.1695
E:\DATA\IMG\center_2019_07_26_21_10_57_616.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_616.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_616.jpg, -0.07077496, 1, 0, 30.1911
E:\DATA\IMG\center_2019_07_26_21_10_57_716.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_716.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_716.jpg, 0, 1, 0, 30.18999
E:\DATA\IMG\center_2019_07_26_21_10_57_817.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_817.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_817.jpg, -0.01678953, 1, 0, 30.19044
E:\DATA\IMG\center_2019_07_26_21_10_57_922.jpg, E:\DATA\IMG\left_2019_07_26_21_10_57_922.jpg, E:\DATA\IMG\right_2019_07_26_21_10_57_922.jpg, -0.08777858, 1, 0, 30.19035
E:\DATA\IMG\center_2019_07_26_21_10_58_022.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_022.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_022.jpg, 0, 1, 0, 30.19014
E:\DATA\IMG\center_2019_07_26_21_10_58_124.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_124.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_124.jpg, 0, 1, 0, 30.19027
E:\DATA\IMG\center_2019_07_26_21_10_58_227.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_227.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_227.jpg, 0, 1, 0, 30.19033
E:\DATA\IMG\center_2019_07_26_21_10_58_331.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_331.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_331.jpg, -0.09161291, 1, 0, 30.18831
E:\DATA\IMG\center_2019_07_26_21_10_58_431.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_431.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_431.jpg, -0.2947818, 1, 0, 30.17103
E:\DATA\IMG\center_2019_07_26_21_10_58_536.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_536.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_536.jpg, 0, 1, 0, 30.18832
E:\DATA\IMG\center_2019_07_26_21_10_58_637.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_637.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_637.jpg, 0, 1, 0, 30.19009
E:\DATA\IMG\center_2019_07_26_21_10_58_740.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_740.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_740.jpg, 0, 1, 0, 30.19029
E:\DATA\IMG\center_2019_07_26_21_10_58_843.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_843.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_843.jpg, -0.2117596, 1, 0, 30.17913
E:\DATA\IMG\center_2019_07_26_21_10_58_946.jpg, E:\DATA\IMG\left_2019_07_26_21_10_58_946.jpg, E:\DATA\IMG\right_2019_07_26_21_10_58_946.jpg, -0.1671432, 1, 0, 30.18937
E:\DATA\IMG\center_2019_07_26_21_10_59_048.jpg, E:\DATA\IMG\left_2019_07_26_21_10_59_048.jpg, E:\DATA\IMG\right_2019_07_26_21_10_59_048.jpg, 0, 1, 0, 30.18949
E:\DATA\IMG\center_2019_07_26_21_10_59_152.jpg, E:\DATA\IMG\left_2019_07_26_21_10_59_152.jpg, E:\DATA\IMG\right_2019_07_26_21_10_59_152.jpg, 0, 1, 0, 30.19019
E:\DATA\IMG\center_2019_07_26_21_10_59_254.jpg, E:\DATA\IMG\left_2019_07_26_21_10_59_254.jpg, E:\DATA\IMG\right_2019_07_26_21_10_59_254.jpg, 0, 1, 0, 30.19029
E:\DATA\IMG\center_2019_07_26_21_10_59_357.jpg, E:\DATA\IMG\left_2019_07_26_21_10_59_357.jpg, E:\DATA\IMG\right_2019_07_26_21_10_59_357.jpg, -0.1423111, 1, 0, 30.1851
E:\DATA\IMG\center_2019_07_26_21_10_59_458.jpg, E:\DATA\IMG\left_2019_07_26_21_10_59_458.jpg, E:\DATA\IMG\right_2019_07_26_21_10_59_458.jpg, -0.06209359, 1, 0, 30.19049
E:\DATA\IMG\center_2019_07_26_21_10_59_562.jpg, E:\DATA\IMG\left_2019_07_26_21_10_59_562.jpg, E:\DATA\IMG\right_2019_07_26_21_10_59_562.jpg, 0, 1, 0, 30.19013
E:\DATA\IMG\center_2019_07_26_21_10_59_664.jpg, E:\DATA\IMG\left_2019_07_26_21_10_59_664.jpg, E:\DATA\IMG\right_2019_07_26_21_10_59_664.jpg, 0, 1, 0, 30.19025
